0.0,0.0,0.0,-0.41051782906844797,-0.6777560740293243,-0.07009751402460704,-0.31509509880795894,-1.2129301734143232,-0.0721241158096627,-0.23429260388174486,-1.3661249733033727,-0.0805409791948316,-0.13910930462455254,-1.3420919915930005,-0.10075050307816416,-0.02892166249410142,-1.201992692290864,-0.11478966340800009
0.0,0.0,0.0,-0.3989681878933945,-0.6940168742172886,-0.07591347934827272,-0.3138347779603642,-1.2254094390955004,-0.08209525275333367,-0.224169129640387,-1.3632097174185671,-0.08611256737056258,-0.12195339603668824,-1.3327781806376917,-0.09718966565084075,-0.006927988548867169,-1.19717678326953,-0.1095351302747403
0.0,0.0,0.0,-0.3750085090623065,-0.7225881811361858,-0.05694883854905639,-0.28038808786605746,-1.238520721767374,-0.06371247226828915,-0.18024617716681532,-1.3703829053318746,-0.06904318251935458,-0.08066749296665783,-1.3367919508228698,-0.08432937772373195,0.03772628282886176,-1.1823829875653273,-0.09334095414846191
0.0,0.0,0.0,-0.3404387751378749,-0.7648650043197619,-0.0783916773500455,-0.23668502415679873,-1.2746893156878019,-0.09027991147548474,-0.12166878308297538,-1.3786032186347636,-0.08982586041441659,-0.015267601960918045,-1.3218946545996673,-0.09681077381690854,0.09189988006348106,-1.1390153307028699,-0.10037740951208704
0.0,0.0,0.0,-0.2902622832304018,-0.7857644464699017,-0.098316452086523,-0.19652602345840386,-1.2998535684515902,-0.09848200529981754,-0.08122215609058511,-1.3886630618907605,-0.0903586826858016,0.03218777920027533,-1.3118981140751607,-0.09178870920214068,0.1340841995602467,-1.117006643554629,-0.09236819381967469
0.0,0.0,0.0,-0.20118202393322987,-0.8471455996701076,-0.1360163747259769,-0.07625638660032748,-1.342754171159072,-0.1441202714671691,0.04428501713648414,-1.3937739996756944,-0.11957110923963923,0.137818918612235,-1.275685558833692,-0.10885593950673253,0.222410089706212,-1.0505669275371037,-0.1032499843283811
0.0,0.0,0.0,-0.03129274946929846,-0.766363621740724,-0.40493974573264335,0.2281737065113607,-1.2957932258081393,-0.4319942278730432,0.3655753942642951,-1.3034582299677122,-0.3653892370250822,0.436517732921189,-1.1382046200954128,-0.29997309277880724,0.45919935795253547,-0.9595661489347308,-0.23868617073299872
0.0,0.0,0.0,-0.7409575499174578,-0.7357721945194271,-0.14182302773178637,-0.7324355293765902,-1.1837084995489153,-0.19486929168222492,-0.5860685979664592,-1.2077449283622363,-0.16918604315851576,-0.374606268710732,-1.118721757849159,-0.14330316776262392,-0.1535044499654891,-0.9747957502806467,-0.15650953280467553
0.0,0.0,0.0,-0.471528283238744,-0.6350381896673426,-0.13080714185054587,-0.42399494584862696,-1.206309443304491,-0.15196822683237127,-0.3648534668602601,-1.3336028988839495,-0.15686107406020255,-0.24362504124698056,-1.3025691787755875,-0.16317756905882483,-0.1050984547667067,-1.166989644827525,-0.17014070148891394
0.0,0.0,0.0,-0.4280074293532417,-0.6600610881878498,-0.08262734164804823,-0.3666778925410358,-1.2018573597829048,-0.09186456929937314,-0.29851164606603664,-1.3515857545328944,-0.0952445760979991,-0.18326807485941166,-1.3333470686169087,-0.1071128618473236,-0.06250514145019932,-1.2042782353690802,-0.11653894602816312
0.0,0.0,0.0,-0.42968421237410226,-0.669131109447024,-0.06492284185054163,-0.36749784856598855,-1.1946134618986723,-0.07130498901011384,-0.28049289661096694,-1.3500185061001686,-0.07736794910034513,-0.17502861512029078,-1.3402978193405475,-0.09278539341126893,-0.05344851814570328,-1.2090370051608659,-0.10031638058005024
0.0,0.0,0.0,-0.4332364425258006,-0.6920532256688895,-0.07237532560897657,-0.36319715299702493,-1.2052402160929387,-0.08079666705887009,-0.2605755620838262,-1.3558465101028967,-0.08614219636609965,-0.1540769387943998,-1.3241834049916203,-0.10110712044928438,-0.029516195399765924,-1.1931939496104638,-0.11055187659955418
0.0,0.0,0.0,-0.40253688348645217,-0.7156581422677946,-0.07287589702978958,-0.34331912515757956,-1.2206835416453228,-0.08072545830328842,-0.2379364948192763,-1.3624805795410575,-0.08350399550143435,-0.1286548813048662,-1.3242737128160351,-0.09180887707691936,-0.007214356171010536,-1.1817634378294224,-0.09714408391633636
0.0,0.0,0.0,-0.3679389088389949,-0.7433256033696709,-0.08169285937493648,-0.3142337625076776,-1.2414993426627954,-0.09471945251185622,-0.20549404578774413,-1.3710421095213983,-0.09091391437696764,-0.09435371192284904,-1.3196107058399476,-0.09466528089489484,0.031139873812407577,-1.1624278015811884,-0.09523196398847547
0.0,0.0,0.0,-0.233996761481182,-0.7892042772604511,-0.11333707353282882,-0.1822527559146879,-1.307543743849472,-0.12213032995070984,-0.06047831343773817,-1.394478031159639,-0.10979615953744429,0.039519606178799925,-1.3065768218168161,-0.10685239875718343,0.13530692779253434,-1.1189371450316201,-0.1011092913148019
0.0,0.0,0.0,-0.04631813644486547,-0.7255683223969295,-0.27461471205832416,0.07400965034633357,-1.3621771084002892,-0.25779741455251703,0.1947207831611114,-1.3970405295630897,-0.1979306965229566,0.26549732139625776,-1.2750276276911143,-0.15898889622667978,0.30995888431015667,-1.0457616200506878,-0.126835010241298
0.0,0.0,0.0,0.0979326850072665,-0.6893321302296508,-0.469674046483436,0.3213626475286333,-1.3467007937346545,-0.5036658683193688,0.4967115170138534,-1.2627703625866802,-0.40624743669134683,0.5254041043687574,-1.0509785612484455,-0.30200226019013715,0.48262867224400685,-0.9155644332407786,-0.21570632949881424
0.0,0.0,0.0,0.5455666836049875,0.01170150468327114,-0.5950361130234901,1.032922040821658,-0.6606926133460803,-0.6296410959517436,1.0779415781774908,-0.6878115177539121,-0.5084216442409469,1.0452359156396416,-0.6364461312799257,-0.3675641573636132,0.9687723084363149,-0.5994952076169551,-0.22069720733884965
