landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
0.0,0.0,0.0,-0.2213910154194975,-0.015244221300174212,-0.05593017976167014,-0.40052512211060787,-0.19883703043533504,-0.07440283564611133,-0.49444322745407865,-0.43545041572116444,-0.09069107691000289,-0.584468105063729,-0.5805033551998114,-0.10614338606349213,-0.33687933216049065,-0.6731587598305374,-0.015071922036924238,-0.4301054448280392,-0.9608447302089167,-0.05337043463041735,-0.4806767323206773,-1.1267105177331314,-0.09245969455150481,-0.5227317448178912,-1.2754444138739878,-0.1222775483226306,-0.23576117936597937,-0.7754438526424257,-0.026491294581356777,-0.313197152138285,-1.1257286722141835,-0.056497048877998945,-0.36030204935900567,-1.326792620833742,-0.09197805635609507,-0.3997675751331588,-1.497120507873655,-0.11944807455488682,-0.13163432284452511,-0.8089548626945499,-0.04990034315712698,-0.1924022422325115,-1.155010328064854,-0.08679834266969899,-0.23394402147267282,-1.3512642068566878,-0.11609682894459751,-0.27298794311151553,-1.5192270893405335,-0.13747687318940613,-0.015901967821377132,-0.7932638805663224,-0.08015470915839572,-0.04905922335839871,-1.0771452225119647,-0.11561663679995675,-0.07641299514259553,-1.2530216293056264,-0.1303009151079218,-0.10718018124355425,-1.413953032542358,-0.1399926572296227
0.0,0.0,0.0,-0.2273195306876802,-0.020011032427654337,-0.05517219096601595,-0.4153589583959183,-0.19276289538955066,-0.07727858715507606,-0.5251935043188296,-0.41651287130571935,-0.09788616457180312,-0.6239852499497501,-0.5584848480480061,-0.11775545992105735,-0.3508799025487219,-0.6548007623397955,-0.018086684988583804,-0.4558870086244961,-0.9393198909707478,-0.06002684264465051,-0.5096036796422637,-1.1023224648867147,-0.10082902101985661,-0.5517891905738291,-1.251626776270099,-0.13096655801119986,-0.2520872193870005,-0.7577036742859324,-0.031205552021291633,-0.34359866333627587,-1.108551325775102,-0.06518567033208363,-0.3954268660617034,-1.3110448533476433,-0.1020639951865342,-0.43578925459775447,-1.484170884852196,-0.12999904966289638,-0.14738677963621494,-0.7942562189061902,-0.05629936080972006,-0.21884575229643424,-1.1478699612704628,-0.09671837620614814,-0.2667445759289482,-1.3468759680165752,-0.12705697253732118,-0.3081712494302301,-1.5167025473733682,-0.14820213597487664,-0.02786529046563699,-0.7858425362392847,-0.08784864340025875,-0.06817067712899073,-1.0802662090168025,-0.12532818917865174,-0.10015360287237073,-1.2610033968226535,-0.1398457130016387,-0.1337342686067183,-1.4255980855447823,-0.14874372408031156
0.0,0.0,0.0,-0.22748865276544902,-0.01705339774942204,-0.0577064266421588,-0.41459128764521874,-0.1640510096556379,-0.08511106499371159,-0.5285826191775023,-0.37269388406724163,-0.11159426816080575,-0.6313482522512889,-0.5160733243729975,-0.13704126637875294,-0.3553872046496048,-0.640832940996514,-0.019116166007237277,-0.4657394106653008,-0.9218961223325217,-0.06602504685320446,-0.5263866101426034,-1.0838340695613418,-0.11154041080264838,-0.5766348735111059,-1.2320612031913007,-0.14426201484485918,-0.25662541110721604,-0.7507652961950549,-0.03290438597944273,-0.3547827276221461,-1.0994910867526038,-0.07138803028881427,-0.4155428078734262,-1.3064143881761907,-0.11283465308991462,-0.4659648825277794,-1.4847046460205886,-0.14364455025187434,-0.15202230305651046,-0.7982617406612379,-0.05902120038756616,-0.22933568736308976,-1.148219080740865,-0.10266734465996698,-0.2838280360847659,-1.34866878082294,-0.13399967750841826,-0.330664190788367,-1.518186058856759,-0.15491308595019657,-0.032764199877472415,-0.7994903933285519,-0.09186778560750902,-0.07574599275550734,-1.0932298248653065,-0.13066323710400288,-0.11297733580299528,-1.2766176297573182,-0.14451189270872603,-0.15109646827387874,-1.4407427023330936,-0.15207444589654903
0.0,0.0,0.0,-0.23533281270594605,-0.0006526283462277175,-0.06743841886980206,-0.42591352012219813,-0.15310123710208545,-0.09886203315088635,-0.5439179560441628,-0.37629891957446027,-0.1271012311412351,-0.6601565990219237,-0.48699426140096747,-0.1554147423620092,-0.3777335505955319,-0.5994193410309167,-0.04129828716916076,-0.49388099527607143,-0.8929458578900881,-0.09627962156686341,-0.55996390761029,-1.0678263189134005,-0.14491394772643956,-0.6154914502481849,-1.2251540870679904,-0.17947855684985234,-0.27708405973945555,-0.7246491463657293,-0.05241833137218553,-0.38066704532541895,-1.0843269490333372,-0.09610427567134094,-0.4457569768642009,-1.2953370849750667,-0.137130885071891,-0.5013864232472743,-1.4692790518932535,-0.16813503642071873,-0.1688972265578886,-0.7836533337251567,-0.07575017663638388,-0.253116177679711,-1.1416010956049463,-0.12225730630057939,-0.3102073216881254,-1.34230158217941,-0.14941430090888985,-0.3593237149266802,-1.5096879266482293,-0.1677448682903312,-0.04427066311599119,-0.7966933772954968,-0.10684380937096798,-0.09454041687975805,-1.096874441002849,-0.14695736272964016,-0.1332682838184559,-1.2758410503177162,-0.15797565467967445,-0.1712001098062149,-1.4272061869444606,-0.16382473018820873
0.0,0.0,0.0,-0.22209401259052255,-0.014578164800784395,-0.056318906316813265,-0.41273596073069774,-0.18137086340049377,-0.07871669923117575,-0.5368922794278055,-0.39200364823649697,-0.09985471233855084,-0.6490690473430771,-0.5189475507764064,-0.12027559992578117,-0.3676919652945562,-0.6214023639213856,-0.021367676455175292,-0.489748416416026,-0.9040994960437811,-0.06868135428803131,-0.5552266125308529,-1.0727499414625326,-0.1115466623075536,-0.6085875117442555,-1.2213221148724331,-0.14196962478842545,-0.27165827170363877,-0.7444164447299193,-0.03468596318567822,-0.3795040500650224,-1.0945268117914315,-0.07005777579486704,-0.44090453502111,-1.297075177464383,-0.1073098153289549,-0.4899303873575145,-1.4619072253876702,-0.1352719479478708,-0.16545844789494935,-0.8006889804402153,-0.05984120163961519,-0.24970186482711745,-1.1503570992827254,-0.10048073193617153,-0.3027645507919269,-1.3442460723913836,-0.12789977917766437,-0.3511093814442992,-1.506919928719325,-0.14702539172026122,-0.04452039788878169,-0.8089064798012787,-0.09160791149715165,-0.08981594735775009,-1.100827834581434,-0.12862478478003705,-0.12358403327242656,-1.2718206740647302,-0.14048570957744122,-0.15788910590072625,-1.418946411785876,-0.14719378330846553
0.0,0.0,0.0,-0.21310881564842224,-0.02311422540896939,-0.06000049861547808,-0.40410705442079825,-0.18402054492692949,-0.08764963582016005,-0.5245591713160425,-0.39131730196675835,-0.11211735111860426,-0.6295765300841265,-0.5387323996995173,-0.13456235501880764,-0.36307302454746926,-0.6343870688962063,-0.032857614209252636,-0.48407516638359227,-0.9146346090088041,-0.08119379283579037,-0.545787133529311,-1.080773058516344,-0.12398277581307843,-0.5935073217283726,-1.227734684709659,-0.1538305619460441,-0.26641987660628036,-0.7575852557598263,-0.0434422840093423,-0.36892177851702795,-1.100045877705801,-0.07757290723594704,-0.42106345360721603,-1.3033917506536246,-0.11293389892638421,-0.459873258037721,-1.4722566046598515,-0.14025108629719518,-0.15912426303792884,-0.810618871405634,-0.065297460032675,-0.23653626941480327,-1.15189039133005,-0.1031327403388131,-0.28067916676174304,-1.3454040869597625,-0.12863811960405877,-0.3204709268874734,-1.5077985959648295,-0.1475609517198887,-0.03820392550097448,-0.8151713262701508,-0.09387892042950871,-0.0828856972647428,-1.0990240335449961,-0.12817476464557057,-0.11427827446542044,-1.2661811341087266,-0.13794086243763365,-0.14390379770933445,-1.4096270000689972,-0.14357893485789286
0.0,0.0,0.0,-0.22385230932861394,-0.02692265635421411,-0.05225090935255444,-0.4165608587572442,-0.18998311491033673,-0.06979140521540778,-0.5392222932207187,-0.39453843933715627,-0.08509995856038007,-0.6340745556912158,-0.5504136707368633,-0.09681053344961338,-0.3652982581994148,-0.6339137244639641,-0.008809925365162575,-0.4836984836202478,-0.92073248236102,-0.04348675525698858,-0.5402390494143746,-1.0893219747486536,-0.07724522793880441,-0.5834140491361702,-1.2355862614458104,-0.10170710640897751,-0.2636388038044963,-0.7615106927912098,-0.017809979807892302,-0.3578200153719758,-1.10724488598785,-0.03739186112773606,-0.4009723022868694,-1.3091093055014635,-0.06614019361849233,-0.43199247177812533,-1.476146935126527,-0.08981647881232718,-0.15695265738837583,-0.8188775136688509,-0.037961247921256484,-0.22894611667111173,-1.1519936172221046,-0.06429802000396395,-0.2671496717398453,-1.3457398452273253,-0.08538275602604613,-0.30014380923275125,-1.5078461356961985,-0.10239906051181569,-0.03764248735229065,-0.8270054246216386,-0.0645959721296406,-0.07441411248679106,-1.0984924240002292,-0.08944233775246224,-0.0994679754587029,-1.2622319136347675,-0.09471106312221314,-0.12301031136228378,-1.4038832497121254,-0.0978652658144942
0.0,0.0,0.0,-0.22001829848237328,-0.036341739425269436,-0.053482537168758365,-0.4047773548825122,-0.21977682614662467,-0.0705484721817068,-0.5179344104744477,-0.44830750863196844,-0.08514481997701022,-0.6190470012789633,-0.5996195376637922,-0.09608234331649138,-0.35899077517422656,-0.6549703177670237,-0.006773371674311608,-0.47304991188535794,-0.9400697427616186,-0.042947064248997927,-0.5248782945607869,-1.108046115071985,-0.07814383593960207,-0.5644570272179552,-1.258241092467055,-0.10359816339603721,-0.253633000815782,-0.7719157063393023,-0.01659052826077942,-0.34336306070723455,-1.1187284373694188,-0.03689063431681451,-0.38492219269376526,-1.3168659683476531,-0.06729899888686655,-0.4159189231101765,-1.482730910223716,-0.0916669556576079,-0.14362273034382572,-0.8186597151947752,-0.03778403545348991,-0.20833120052025292,-1.1493642843731169,-0.06487992438951888,-0.2432844485324504,-1.3437824125808222,-0.08538896797709541,-0.27315383237504165,-1.5052141608889047,-0.1016777180597027,-0.018997114859776197,-0.8133904402279014,-0.06577175516605387,-0.045654478337610174,-1.076814282949198,-0.09055414686001677,-0.06553247286202943,-1.241771690447322,-0.09435771201519023,-0.08746130039415737,-1.3813357947477731,-0.0963969058830347
0.0,0.0,0.0,-0.21726736468400643,-0.049990601295777044,-0.06580615623804091,-0.39989507358746723,-0.24066344187889008,-0.08542049063944669,-0.5165639411693342,-0.4739902051966718,-0.10145804171314529,-0.6223066959138402,-0.6243629428940343,-0.11212413718253006,-0.36601831999276124,-0.657554315008881,-0.001130141687186543,-0.4786733376871941,-0.9453824926071417,-0.038837531924664125,-0.5320506504606478,-1.116349590238138,-0.07716436882402312,-0.5727014422544053,-1.2712499575812881,-0.10499507132564109,-0.26352282148766015,-0.772733472516033,-0.004496271741069201,-0.35211832419925465,-1.1121454249667093,-0.026696996921418793,-0.39255255021122537,-1.3099131533375155,-0.05892825721217718,-0.4208551958997153,-1.4775671380182391,-0.08470162323955208,-0.15771341534250952,-0.8182912429658623,-0.021659301410227053,-0.21468539196365102,-1.1395658111918976,-0.04944346809617861,-0.2471905622737075,-1.3242375134718953,-0.06822973575003753,-0.2730599191355877,-1.477525685974069,-0.08293291937404274,-0.036481080169431385,-0.8159659294082968,-0.047661369862655116,-0.059875311633220255,-1.0707651592280507,-0.07074633882745304,-0.08149641075863003,-1.2312197415978399,-0.07407722334830133,-0.10431169790235827,-1.3720007787690545,-0.07615079328387447
0.0,0.0,0.0,-0.21679186192687933,-0.06890780858894104,-0.06351106010729564,-0.3928734886569287,-0.2658025035848639,-0.07798861902525209,-0.502789342094261,-0.49842382916658273,-0.0895519113386815,-0.6086690750601285,-0.6456623583209704,-0.09575962800407206,-0.35787832392503544,-0.6571337998415427,0.021596731199597895,-0.4646982526909371,-0.9461080099608737,-0.009822697919813703,-0.5157708870757409,-1.123638295400472,-0.04773604389172657,-0.5546918349166918,-1.2848271113328866,-0.075801585723283,-0.25464446066430296,-0.772992585581223,0.01943623042707804,-0.3409238240813954,-1.1071634087890199,0.003341695335926554,-0.378802134461068,-1.3120388355759307,-0.03157700114350667,-0.405219530921719,-1.4871675119117596,-0.0597883192557915,-0.1515027139171397,-0.8200166485811895,0.002307920372152722,-0.2069681925028785,-1.1322658673252044,-0.021217488504936346,-0.23862691735868147,-1.3262916896716044,-0.04326350245717675,-0.2631689835661635,-1.4886894336176772,-0.060346642758948923,-0.034703226242735405,-0.8212293472982879,-0.023643026707843753,-0.05974069708473156,-1.072027892907606,-0.04161162117959122,-0.07862721426681402,-1.231723105370005,-0.043902538626670685,-0.09796358396131594,-1.3719917802428891,-0.04604637333285333
