-0.18659587408296763,-0.07289766232097386,-0.039175569734327044,-0.3234723906716357,-0.30439373255837426,-0.05101463361874009,-0.3866798535152641,-0.5364265068987287,-0.06488446803666748,-0.46097239462309286,-0.6843261531289168,-0.07966882072154036,-0.23109899198333828,-0.7515237143420647,0.009864373958434714,-0.27703575829856636,-1.0389167580659926,-0.02250717351889314,-0.3091117617369389,-1.2086202499265497,-0.06045580118507555,-0.33657983622146587,-1.3589654180654422,-0.0908267300084519,-0.1334345738492351,-0.8210491088778451,-0.00884245175380792,-0.17196882467968355,-1.164510209144255,-0.034251591997490026,-0.1995824577319783,-1.3704468847326725,-0.06898680948067443,-0.2244314437881309,-1.5398384259565254,-0.09675327471755636,-0.038690157163697295,-0.8271443566568434,-0.038619485128940666,-0.06813879396131046,-1.1621495389124958,-0.06960039316958423,-0.09452918316353055,-1.3637682989209519,-0.09582846042395715,-0.12139418987581795,-1.5405455232644019,-0.11663961904230863,0.060377693910058435,-0.7815181612762553,-0.074438525412833,0.04751500750640835,-1.0536212087550754,-0.10445132238447677,0.0343206407265368,-1.227287204943869,-0.11578089247758218,0.01815798292585468,-1.385012261453689,-0.12440923013066889
-0.19315757183684415,-0.06308087721485238,-0.04727036631693235,-0.3359273867876749,-0.2805432268312375,-0.06288594541340412,-0.40754658336162536,-0.5092160730161719,-0.07922832826046113,-0.4866484054315363,-0.6597979389790365,-0.09591557626822039,-0.24794723365264676,-0.7315160328537955,0.005559332294054293,-0.3050452420445036,-1.0212989141280335,-0.02848646723835081,-0.3407656934687782,-1.1926084007126039,-0.06767072480101967,-0.36834202181745906,-1.3479498733918438,-0.0989434877651396,-0.1515193009409509,-0.8103923412194685,-0.009683258810016342,-0.20381173626535232,-1.1528387316340993,-0.037613401828662754,-0.23905232684274622,-1.3617754374609268,-0.07556081414090988,-0.26872889955986456,-1.5377520408918204,-0.10579044563670449,-0.058541908983661,-0.8256587414569501,-0.0368696349274943,-0.09719766015432656,-1.1586912231703952,-0.07051036143209952,-0.12881275925926453,-1.361653974860497,-0.10092451561621162,-0.15873741098024194,-1.541425866678897,-0.12432777833519593,0.03821001685716245,-0.7918144136166047,-0.0706746084326016,0.017397567423918365,-1.0651746319857396,-0.1030498760685252,-0.001489309774992275,-1.240733777373643,-0.11784336264627798,-0.02273607157995596,-1.4018573991428291,-0.1290488447038003
-0.19149550288769998,-0.060535607226195845,-0.046472404912374886,-0.33988792886750313,-0.27689559892423254,-0.05880884123701664,-0.412994391263395,-0.507180684094795,-0.07256338501885104,-0.4879627747623142,-0.6740797346505522,-0.08635905712649297,-0.25039617109615414,-0.7274665891134389,0.011968576952019269,-0.30922809059208156,-1.0105224345153982,-0.020996159980413317,-0.34805900560292063,-1.1812544345456737,-0.060603344416107444,-0.3802899050437564,-1.3363282890445252,-0.09284528592305565,-0.15678436143339874,-0.8136872163423962,-0.0034423748705946972,-0.21311405046124687,-1.1456011295614006,-0.030478061302643536,-0.2554368155652215,-1.3492007200442726,-0.06883610276778049,-0.29377145950547273,-1.5201694438802325,-0.0998687097138447,-0.0649661416634468,-0.8350586025526889,-0.03130917791803696,-0.10825862544937791,-1.1619164237174224,-0.0648621331925288,-0.14552989102441255,-1.360444196225952,-0.09535445736691889,-0.18366816971491626,-1.535775262456373,-0.11914995762484525,0.031936421149931664,-0.8041383820077581,-0.0659641479166831,0.00882655535080427,-1.073225157027964,-0.1000126697266269,-0.01312321071629259,-1.2482617449674809,-0.11616198932135895,-0.03938048720875041,-1.4090112649379494,-0.1282432273634178
-0.19179163061664567,-0.0691237817487871,-0.047761164049598924,-0.3434035724014465,-0.27138565966955086,-0.0629057910397985,-0.421083534155926,-0.48732000348195526,-0.07929500097971165,-0.4922775143197388,-0.6550727300053232,-0.09502838543447219,-0.2525074316816468,-0.7310646110329978,0.008341462388182315,-0.3153874994636537,-1.0168743089299797,-0.026735443959837353,-0.3562386077585959,-1.1852194152780948,-0.06768626282847834,-0.3909043077354704,-1.338961809286734,-0.10023945278815136,-0.15988438618733147,-0.8151850509243755,-0.006500550762170466,-0.21835785497702678,-1.1476164464873222,-0.03455098393887297,-0.2608296933210249,-1.35286582792171,-0.07301988162845938,-0.29756545255863226,-1.5259140710602426,-0.10366905818736658,-0.066677449280134,-0.8352961859471071,-0.033794015025662205,-0.11171974572202517,-1.1613021320367853,-0.06678751308511972,-0.1474367563815319,-1.360090857961809,-0.095800857005623,-0.1821888711742786,-1.5347108488383072,-0.11824662708554962,0.033053597493976544,-0.8012462437161819,-0.06817469874502338,0.006443956994220004,-1.0687024644636722,-0.10105672334446297,-0.018934168013637794,-1.2416566393002246,-0.11549890381282689,-0.04714658765867001,-1.40040079521178,-0.12587649175218024
-0.18871502505826745,-0.0681316237615498,-0.0481700836710493,-0.3357915742533526,-0.26995352226826874,-0.0644536904534816,-0.40873675986087293,-0.4938275414960039,-0.0819141790962182,-0.48247365062711084,-0.6605420487836491,-0.09890088038951163,-0.2473853720433133,-0.7280456066890675,0.006427135680626033,-0.306342570723196,-1.0164687079484638,-0.02855430087710852,-0.3446465853506295,-1.1872317012533782,-0.06927236171591412,-0.3769162282254467,-1.3423584486857192,-0.10143227933324267,-0.15523657617168227,-0.8135801185072649,-0.007845711994125855,-0.2046338453757785,-1.151289694400794,-0.03478992974152808,-0.24269916186368926,-1.3551719855765838,-0.0723128698147056,-0.27780945057463,-1.525939118155594,-0.1025748052185521,-0.06345286427529813,-0.8367581217823304,-0.03436478964206981,-0.10144781310358081,-1.1683375707158279,-0.06528342088121017,-0.13496323950542152,-1.3661104313020649,-0.0934953074894813,-0.16940062022419336,-1.5354430294552843,-0.11596269226066787,0.03398095676181162,-0.8069321683578524,-0.06811446877552414,0.0143505873384271,-1.0759502146804771,-0.0985722392732829,-0.008365196995944141,-1.2477964560162544,-0.11212749096467096,-0.03570372264047096,-1.4003652700332132,-0.12234979053065757
-0.19199050580955343,-0.07229434077633204,-0.04259472885981489,-0.33355346571305866,-0.28765037884757605,-0.05555485617893475,-0.4008193131215505,-0.5153540178307207,-0.07039231071105927,-0.47073526775160396,-0.6870216611475495,-0.08515611670629798,-0.23843110987314925,-0.7345315124445108,0.008847436627045653,-0.2932362311147672,-1.028934408034137,-0.024400233298814585,-0.3324756755249936,-1.1998097611973768,-0.06256457872394325,-0.3682960090011051,-1.3508602234531217,-0.09260658079071367,-0.14287072092049902,-0.8122514561926212,-0.0081515899754955,-0.1891029871210989,-1.150885637528861,-0.03459554356109228,-0.2256671088144407,-1.3549454092746192,-0.07063509166611262,-0.26128778517184775,-1.5273700686095035,-0.09940604072436396,-0.04963925165062501,-0.8293866942656708,-0.036814959271608036,-0.0855984770354005,-1.1608024922495501,-0.06768758713999694,-0.11636771965059552,-1.3603606780270028,-0.09469701252541006,-0.15005672371875636,-1.5318675208900512,-0.11578175673115498,0.0474412320801809,-0.7974038009247691,-0.0720805475446905,0.02810714769913559,-1.0702577822326906,-0.10181620459528104,0.0071149033688222,-1.244697476559938,-0.11403016682670986,-0.019536083922812555,-1.3978820240154721,-0.12306377303943802
-0.1920159484746714,-0.0746338727865972,-0.04130092083919788,-0.32986521438614136,-0.29916022464423303,-0.05294936776874641,-0.3852914269515059,-0.5367847511484196,-0.06608197461168025,-0.44675020512425384,-0.7042670898381533,-0.07940653244155725,-0.22626325434502287,-0.747625414200676,0.005952487583950916,-0.26897809769078973,-1.042014257432534,-0.02728724737822948,-0.300829718773181,-1.2096700106721987,-0.06566167177961335,-0.3303920748073154,-1.352503221776643,-0.09503346824422382,-0.12843842496611885,-0.8175914304771225,-0.010341729258115271,-0.16237942946131365,-1.1622098394513676,-0.03486185457129918,-0.19187947756494814,-1.3683969823314643,-0.06916951263373469,-0.21987724286639662,-1.5352897391213127,-0.09650219333218178,-0.03431512777700181,-0.8258331706291775,-0.037887972068390424,-0.06272203010881258,-1.1634066479748195,-0.06672290110667256,-0.08979813429671586,-1.365740072923377,-0.09257034925106132,-0.11792216965200931,-1.5375599809518505,-0.11294616255093906,0.06395219818797461,-0.7822752403300092,-0.07187969652858149,0.05188568847917029,-1.057609987576424,-0.10044318716747687,0.03392749525362623,-1.2344163220871396,-0.11204531669736174,0.011505462635497562,-1.3895717535443646,-0.12044898682089722
-0.18227563461980112,-0.08043840831061708,-0.04052327096201228,-0.31714053541464443,-0.3153770668221975,-0.05049682760977957,-0.3699276410259203,-0.5519577172373034,-0.061492948734645045,-0.42458858626190243,-0.730042543196186,-0.07237702783724415,-0.20799441595306087,-0.7571096335123507,0.003175294561264015,-0.24588060956808971,-1.0486325724655459,-0.02938146307377729,-0.2725260962517109,-1.212648450929734,-0.06615222587091966,-0.29638927317428987,-1.352253273409345,-0.09393153068938935,-0.109686046324984,-0.8229354655793188,-0.011935716846320688,-0.13713840695251367,-1.167449525169879,-0.0354961853599462,-0.16030617781842246,-1.3729236425950004,-0.06769806301101487,-0.1817513379398511,-1.5395228887484191,-0.09322733265452839,-0.015075723258521133,-0.8278068727546913,-0.037839883809386264,-0.034437407347386866,-1.1660212828803813,-0.06616763754029222,-0.05484576529993943,-1.3681011825730647,-0.09077381374261333,-0.07723120435209434,-1.5373741498446072,-0.10984491695384593,0.08250899629717703,-0.7800237566643715,-0.06993067704400027,0.07541590936189081,-1.0564312113660577,-0.09771490057151629,0.06177980826327429,-1.233051461714264,-0.10802078713955393,0.0435613212762452,-1.3850693919909347,-0.11511236589924406
-0.18387665079620255,-0.09146330851330828,-0.041973776617135757,-0.31338315519585824,-0.33110407921560664,-0.05245732514961602,-0.3589382967220082,-0.5743331697196441,-0.0636172317893362,-0.4085158839546507,-0.7568099859658254,-0.07486863199689492,-0.19457155032228526,-0.7644227960230588,0.0014276916979889336,-0.22000028777622577,-1.0620758727140285,-0.03107140435133875,-0.23739776414386116,-1.243413875166108,-0.06821693034967478,-0.2517235100909241,-1.401363736371488,-0.09699324196037139,-0.0962137499677719,-0.819698132414415,-0.01305314114428492,-0.11264238271500308,-1.16251229788722,-0.03751724334118363,-0.1291934157958194,-1.3742093995598776,-0.07007012234349935,-0.145598059168094,-1.5496329306590335,-0.09618776632417943,-0.0025319694840501656,-0.8143359618985594,-0.03838085658014225,-0.012627952455819963,-1.1526517106572114,-0.0677933807265295,-0.02576349827719779,-1.3587611962107284,-0.09269341058698964,-0.04195278248793069,-1.5323335926434931,-0.11206167885135715,0.09491859632665194,-0.7580525265459611,-0.07006938971344032,0.0986764773922884,-1.0362958817415482,-0.0991735319781729,0.09322216586807698,-1.2153108676175794,-0.11066089869742246,0.08123102227473991,-1.370406265809664,-0.11873249703174578
-0.18248396902049768,-0.09910585004564965,-0.043774394649317774,-0.30856098407055293,-0.3478185844708775,-0.055247025785345856,-0.3503821615887647,-0.5945452166955751,-0.06670812112891883,-0.39632918486556146,-0.7831298982278977,-0.07851231640599268,-0.18435744601445475,-0.7688998658175832,-0.0020004174577410265,-0.20897309272609685,-1.0622747215234631,-0.03482390780418692,-0.2212486987752299,-1.2407841849067085,-0.07189548399469455,-0.22904853579775922,-1.3989057785635188,-0.10109526088421662,-0.07988673757108067,-0.8223315921254402,-0.01739988646578501,-0.08982753645317823,-1.1634728013681448,-0.04270995869475123,-0.09831557846395014,-1.3719523466144752,-0.07673225944891819,-0.1075278330410277,-1.5454300893804966,-0.1041343563115572,0.01657621039147524,-0.8124915061684512,-0.04364360067538317,0.015763467915195024,-1.1498857614232416,-0.07535720314078122,0.007652016438902055,-1.3561287758246185,-0.10221402547189685,-0.004677736344160406,-1.5327700415204648,-0.12300826643647193,0.11265444580946278,-0.7497378781473096,-0.07598945932410583,0.1184578927520153,-1.028145764394096,-0.10792221646486952,0.11681237350790101,-1.2078936989491416,-0.12075068604870323,0.10947738619615556,-1.3666680314834707,-0.12983084797627462
